"thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except "	0
dying a slow death 	0
some good material in their story about a retail clerk wanting more out of life 	1
"lack contrast , are murky and are frequently too dark to be decipherable . "	0
"under the skin of a man we only know as an evil , monstrous lunatic "	0
transporting is that it 's also one of the smartest 	1
reminiscent of gong li and a vivid personality 	1
"to convince almost everyone that it was put on the screen , just for them "	1
downright intoxicating 	1
"with ` bowling for columbine , ' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear . "	1
especially the pseudo-educational stuff we all ca n't stand 	0
vaporize from your memory minutes 	0
energetic 	1
"'s the inimitable diaz , holding it all together . "	1
decrepit 	0
two guys yelling in your face for two hours 	0
bloody beauty as vivid 	1
"cold , sterile and lacking any color or warmth "	0
is not handled well 	0
long and eventful 	1
", after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers "	1
suffocating 	0
has considerable charm 	1
for its extraordinary intelligence and originality 	1
stink 	0
good-bad that makes eight legged freaks a perfectly entertaining summer diversion 	1
the milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch 	0
kids will love its fantasy and adventure 	1
"( or role , or edit , or score , or anything , really "	0
", to my great pleasure , "	1
one of the most entertaining bonds in years 	1
in a standard plot 	0
the moral shrapnel and mental shellshock will linger long after this film has ended . 	1
"been written so well , that even a simple `` goddammit "	1
b movies 	0
to address his own world war ii experience in his signature style 	1
"from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches "	1
draws on an elegant visual sense and a talent 	1
be one of those movies barely registering a blip on the radar screen of 2002 	0
for pretentious arts majors 	0
see a movie with its heart 	1
reek of a script 	0
bottom tier 	0
"delivers a powerful commentary on how governments lie , no matter who runs them "	1
an admirable reconstruction of terrible events 	1
"'s a tribute to the actress , and to her inventive director "	1
as john ritter 's glory days 	1
fights a good fight 	1
is god 	1
floating narrative 	1
stand in future years as an eloquent memorial to the world trade center tragedy 	1
"a screenplay that forces them into bizarre , implausible behavior "	0
of this dog of a movie 	0
too bad kramer could n't make a guest appearance to liven things up . 	0
plays like a bad blend of an overripe episode of tv 's dawson 's creek and a recycled and dumbed-down version of love story . 	0
yet depressing film 	0
does pack some serious suspense . 	1
descends into such message-mongering moralism 	0
gripping humanity 	1
fall fast asleep 	0
virtually no aftertaste 	0
inane and unimaginative 	0
"'s no surprise that as a director washington demands and receives excellent performances , "	1
bound 	1
self-absorbed 	0
see the forest for the trees 	1
's a feel-good movie about which you can actually feel good 	1
intolerable company 	0
"talky , artificial and opaque "	0
for one splendidly cast pair 	1
underneath such a mountain of clichés and borrowed images 	0
"falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice . "	0
convincing as this bland blank of a man with unimaginable demons 	0
are ... impeccable throughout . 	1
"driven by a fantastic dual performance from ian holm ... the film is funny , insightfully human and a delightful lark for history buffs "	1
horror/action hybrid 	1
of the finest films of the year 	1
lives up to the stories and faces and music of the men who are its subject . 	1
that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch 	1
"director paul cox 's unorthodox , abstract approach to visualizing nijinsky 's diaries is both stimulating and demanding . "	1
is too long with too little going on 	0
much needed 	1
jones and snipes are enthralling 	1
"that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out "	1
participation 	1
you can smell the grease on the plot 	0
"such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and "	1
human impulses that grew hideously twisted 	0
still fun and enjoyable 	1
"this is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged "	0
"a completely spooky piece of business that gets under your skin and , some plot blips aside , "	1
often overwritten 	0
to please audiences who like movies that demand four hankies 	1
nearly impossible 	0
down-to-earth bullock 	1
"is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . "	1
"proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film "	1
one-hour mark 	1
the first bond movie in ages that is n't fake fun 	1
not constant bloodshed 	1
offers no new insight on the matter 	0
you can take the grandkids or the grandparents and never worry about anyone being bored 	1
overwhelmingly 	1
"spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick "	1
tastelessness and gall 	0
bad action-movie line 	0
grows 	1
as it does because ( the leads ) are such a companionable couple 	1
"contrived , unmotivated , and psychologically unpersuasive "	0
the film is way too full of itself ; it 's stuffy and pretentious in a give-me-an-oscar kind of way 	0
any true emotional connection or identification frustratingly 	0
caliber 	1
balanced film 	1
of run-of-the-mill profanity 	0
feel like three hours . 	0
excites the imagination and tickles the funny bone 	1
is built on a potentially interesting idea 	1
"is confusing on one level or another , making ararat far more demanding than it needs to be "	0
laughably 	0
been kind enough to share it 	1
"of bland hotels , highways , parking lots "	0
with a large dose of painkillers 	0
liked a lot of the smaller scenes 	1
wastes 	0
"continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision . "	1
", mind-numbingly , indescribably bad "	0
"there 's real visual charge to the filmmaking , "	1
a river of sadness that pours into every frame 	1
menacing 	0
incessantly 	0
bears about as much resemblance to the experiences of most battered women as spider-man does to the experiences of most teenagers . 	0
that you 've spent the past 20 minutes looking at your watch 	0
at existing photos 	1
"helmer hudlin tries to make a hip comedy , "	0
as funny nor 	0
gangs excels in spectacle and pacing . 	1
we want the funk - and this movie 's got it 	1
creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries . 	1
"devos and cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable . "	1
lacks balance 	0
hard pressed to succumb to the call of the wild 	0
revelatory nor truly edgy -- merely crassly flamboyant and comedically labored . 	0
tv 	1
"an entertaining british hybrid of comedy , caper thrills and quirky romance . "	1
demonstrating vividly 	1
"it 's sweet and fluffy at the time , "	1
marks an encouraging new direction for la salle . 	1
"a powerful , inflammatory film "	1
favor of tradition and warmth 	1
begins on a high note and 	1
has much to recommend it 	1
"a vibrant , colorful , semimusical rendition "	1
a simple tale 	1
despicable characters 	0
` it 's like having an old friend for dinner ' . 	1
", director chris columbus takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours . "	0
this amiable picture 	1
that keeps dickens evergreen : the exuberant openness with which he expresses our most basic emotions 	1
a markedly inactive film 	0
saves this deeply affecting film 	1
"cold , nervy and memorable "	1
exercise in sham actor workshops and an affected malaise 	0
the gratuitous cinematic distractions 	0
manages to nail the spirit-crushing ennui of denuded urban living without giving in to it . 	1
"the interviews that follow , with the practitioners of this ancient indian practice , are as subtle and as enigmatic "	1
insanely hilarious 	1
does n't work because there is no foundation for it 	0
surprise us 	1
relative modesty 	1
"coppola , along with his sister , sofia , is a real filmmaker "	1
remove spider-man the movie from its red herring surroundings and it 's apparent that this is one summer film that satisfies . 	1
", if good-hearted , movie . "	1
makes even elizabeth hurley seem graceless and ugly . 	0
inhale this gutter romancer 's secondhand material 	0
no pastry is violated 	1
is very difficult 	0
i 'll buy the soundtrack . 	1
"hardly an objective documentary , but it 's great cinematic polemic "	1
is virtually without context -- journalistic or historical 	0
to the genre and another first-rate performance 	1
an adventurous young talent 	1
predictable in the reassuring manner of a beautifully sung holiday carol 	1
intricate plot 	1
", this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian . "	0
to it -- as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product 	0
will strike some westerners as verging on mumbo-jumbo 	0
as i laughed throughout the movie 	1
impossibly contrived situations 	0
fails to fulfill its own ambitious goals 	0
a moral tale with a twisted sense of humor 	1
is the best ` old neighborhood ' project 	1
others will find their humor-seeking dollars best spent elsewhere . 	0
make italian for beginners worth the journey 	1
most good-hearted 	1
a chilling tale of one of the great crimes of 20th century france 	1
"a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country . "	1
poignant and funny 	1
thanks to a small star with big heart 	1
impersonal and abstract 	0
it 's a glorious spectacle like those d.w. griffith made in the early days of silent film . 	1
#NAME?	0
if you 're a fan of the series you 'll love it and probably want to see it twice . 	1
it misses a major opportunity to be truly revelatory about his psyche . 	0
"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations . "	0
too many chefs fussing over too weak a recipe 	0
accents so good 	1
"a classy , sprightly spin on film "	1
an original 	1
a thing that already knows it 's won 	1
as punching bags 	1
nothing to sneeze at these days 	1
ms. paltrow employs to authenticate her british persona 	0
good-natured 	1
star to play second fiddle to the dull effects that allow the suit to come to life 	0
"'s both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen "	1
brought to life on the big screen 	1
an entertaining movie 	1
"is a very funny , heartwarming film . "	1
more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks 	0
encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed . 	0
that gets under your skin 	1
be half as entertaining as it is 	1
turn out to be a bit of a cheat in the end 	0
a rote exercise in both animation and storytelling . 	0
a rollicking adventure for you 	1
that even its target audience talked all the way through it 	0
prickly indie comedy 	0
"halfway through this picture i was beginning to hate it , and , of course "	0
ethics 	1
that rare animal known as ' a perfect family film 	1
other feel-good fiascos like antwone fisher or the emperor 's club any time 	1
and crude film 	0
could n't find stardom if mapquest emailed him point-to-point driving directions . 	0
with real world events 	1
"it is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound . "	0
"mcgrath has deftly trimmed dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness . "	1
"sanctimonious , self-righteous and "	0
"it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas "	1
"acceptable , occasionally very enjoyable "	1
"one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original "	0
the spy kids franchise establishes itself as a durable part of the movie landscape : a james bond series for kids . 	1
is why anybody picked it up . 	0
"vibrantly colored and beautifully designed , metropolis is a feast for the eyes . "	1
like some sort of martha stewart decorating program run amok 	0
seems to have been ` it 's just a kids ' flick 	0
that takes itself all too seriously 	0
"with a deft sense of humor about itself , a playful spirit and a game cast "	1
"has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out . "	1
even slightly wised-up kids would quickly change the channel 	0
through their consistently sensitive and often exciting treatment of an ignored people 	1
"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came . "	1
's remarkable procession of sweeping pictures that have reinvigorated the romance genre 	1
the piano teacher is not an easy film . 	0
manages the rare trick of seeming at once both refreshingly different and reassuringly familiar 	1
daft by half ... but supremely good natured 	1
much power 	1
of carnage 	0
this picture 	1
increasingly diverse french director 	1
"muddled , simplistic and more than a little pretentious "	0
features nonsensical and laughable plotting 	0
served by the movie 's sophomoric blend of shenanigans and slapstick 	0
's plenty to offend everyone 	0
reduces the complexities to bromides and slogans 	0
save their children 	1
that 's old-fashioned in all the best possible ways 	1
surprisingly touching 	1
come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy 	1
worked five years ago but has since lost its fizz 	0
's one of the worst of the entire franchise . 	0
", the rest of us will be lulled into a coma . "	0
an obvious rapport with her actors 	1
a cinematic disaster so inadvertently sidesplitting it 's worth the price of admission for the ridicule factor alone . 	0
existential exploration 	1
"road movie , coming-of-age story and political satire "	1
commercialism all in the same movie ... without neglecting character development for even one minute 	1
may not be cutting-edge indie filmmaking 	0
"inspire anything more than a visit to mcdonald 's , let alone "	0
"both shrill and soporific , and because everything "	0
sinister 	0
than a modem that disconnects every 10 seconds 	0
aground 	0
amazing 	1
have an opportunity to triumphantly sermonize 	1
for that comes through all too painfully in the execution 	0
open-ended questions 	1
like brosnan 's performance 	1
counting a few gross-out comedies i 've been trying to forget 	0
sense is a movie that deserves recommendation 	1
the road 	1
phrase ` life affirming ' 	1
"an airless , prepackaged julia roberts wannabe "	0
little more than a well-mounted history lesson . 	0
to the film 's music 	1
and dog lovers 	1
moving tale 	1
no surprises 	0
crawls along 	0
sure mainstream audiences will be baffled 	0
"begins to resemble the shapeless , grasping actors ' workshop that it is . "	0
oddly humorous to tediously sentimental 	1
grabs you in the dark and shakes you vigorously for its duration . 	1
lonely 	0
"it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent "	1
"there is a certain sense of experimentation and improvisation to this film that may not always work , but "	0
has been 	1
", cry and realize , "	0
"does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds . "	1
told well by a master 	1
from a ploddingly melodramatic structure 	0
a show forged in still-raw emotions 	1
to seem as long as the two year affair which is its subject 	0
"of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original "	0
captivates 	1
much of the cast is stiff or just plain bad . 	0
drag along the dead ( water ) weight of the other 	0
you could fit all of pootie tang in between its punchlines 	0
the filling 	1
"it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but "	1
angelina jolie 's surprising flair for self-deprecating comedy 	1
queasy-stomached 	0
the ` ick ' in ` classic 	0
very choppy and monosyllabic 	0
"psychedelic devices , special effects and backgrounds , "	1
fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur 	0
"a film really has to be exceptional to justify a three hour running time , and "	1
welcome with audiences 	1
"everything in maid in manhattan is exceedingly pleasant , designed not to offend . "	1
the gorgeous locales and exceptional lead performances 	1
startling story 	1
do with imagination 	1
rage 	0
dumplings 	1
"more interesting -- and , dare i say , "	1
exactly assured in its execution 	1
'll keep watching the skies for his next project 	1
as tiresome as 9 	0
"plot , characters , "	1
does not work 	0
that prevents them from firing on all cylinders 	0
seem self-consciously poetic and 	1
back to a time when movies had more to do with imagination than market research . 	1
"has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy "	1
authentic account of a historical event that 's far too tragic to merit such superficial treatment 	0
satisfying 	1
revolutionary spirit 	1
"a crowd-pleaser , but then , "	1
"anemic , "	0
"a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place "	1
spielberg 's first real masterpiece 	1
the plot ( other than its one good idea ) and the movie 's inescapable air of sleaziness 	0
the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution 	0
"is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama . "	0
while peppering the pages with memorable zingers 	1
"falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries . "	0
", truths emerge . "	1
those words 	1
the film has a terrific look and salma hayek has a feel for the character at all stages of her life . 	1
"by cliches , painful improbability and murky points "	0
"generous , inspiring film "	1
tossed off 	0
this shocking testament to anti-semitism and neo-fascism 	0
of more appealing holiday-season product 	1
"sloppy , made-for-movie comedy special "	0
a thoughtful and unflinching examination of an alternative lifestyle 	1
"like a giant commercial for universal studios , where much of the action takes place "	0
dialogue and sharp 	1
the stunt work is top-notch ; the dialogue and drama often food-spittingly funny . 	1
graduated 	1
nohe 's documentary about the event is sympathetic without being gullible 	1
enriched 	1
to take an entirely stale concept and push it through the audience 's meat grinder one more time 	0
a pretty decent kid-pleasing 	1
unrecoverable 	0
that manages to invest real humor 	1
"articulate , grown-up voice "	1
commercialism all in the same movie 	0
nifty 	1
"'s an exhilarating place to visit , this laboratory of laughter . "	1
"a thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of one 's actions . "	1
some delightful work on indie projects 	1
making up for any flaws that come later 	1
terrific effort 	1
the courage to go over the top and movies that do n't care about being stupid 	1
xmas 	1
", it does give exposure to some talented performers "	1
a cheap scam 	0
"once one experiences mr. haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else . "	0
"does all of this , and more , while remaining one of the most savagely hilarious social critics this side of jonathan swift . "	1
falling into the hollywood trap and making a vanity project with nothing new to offer 	0
paints a grand picture of an era and 	1
of a balanced film that explains the zeitgeist that is the x games 	1
the film runs on a little longer than it needs to -- muccino either does n't notice when his story ends or just ca n't tear himself away from the characters -- 	0
"it is a likable story , told with competence . "	1
originality is sorely lacking . 	0
especially because half past dead is like the rock on a wal-mart budget 	0
the emotional overload of female angst irreparably drags the film down . 	0
balanced by a rich visual clarity and deeply 	1
"along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes "	1
no-nonsense authority 	1
idiocy 	0
moviegoers for real characters and compelling plots 	1
", visually graceful "	1
sappiness 	0
"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came "	1
loose 	0
looking and stylish 	1
"the three leads produce adequate performances , but "	1
"drug abuse , infidelity and death are n't usually comedy fare , but turpin 's film allows us to chuckle through the angst "	1
a beautiful film to watch 	1
writer-director david jacobson 	1
's on saturday morning tv especially the pseudo-educational stuff we all ca n't stand 	0
neither romantic nor comedic 	0
the movie dawdle 	0
"with fewer deliberate laughs , more inadvertent ones and stunningly trite songs "	0
good-natured and sometimes quite funny 	1
a complete waste of time 	0
largely devoid 	0
to cheesier to cheesiest 	0
"piece , a model of menacing atmosphere "	1
of last summer 's bloated effects 	0
a low-budget series on a uhf channel 	0
"satisfyingly scarifying , fresh and old-fashioned at the same time . "	1
"proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast "	0
use a few good laughs 	1
someone made off with your wallet 	0
"'s a smartly directed , grown-up film of ideas . "	1
dodge this one 	0
this low-rent -- and even lower-wit -- rip-off of the farrelly brothers ' oeuvre 	0
"played game of absurd plot twists , idiotic court maneuvers and stupid characters that even freeman ca n't save it . "	0
this does not really make the case the kissinger should be tried as a war criminal . 	0
benefit enormously from the cockettes ' camera craziness 	1
in its sparkling beauty 	1
`` brown sugar '' admirably aspires to be more than another `` best man '' clone by weaving a theme throughout this funny film . 	1
features one of the most affecting depictions of a love affair ever committed to film . 	1
( gulpilil ) is a commanding screen presence 	1
lively 	1
it seem fresh again 	1
"tends to pile too many `` serious issues '' on its plate at times , yet "	0
good guys and 	1
"the movie is silly beyond comprehension , and "	0
the dialogue and drama often food-spittingly funny 	1
"clumsily staged violence overshadows everything , including most of the actors . "	0
cannibal lust above the ordinary 	1
spinning a web of dazzling entertainment may be overstating it 	1
will remind them that hong kong action cinema is still alive and kicking . 	1
"feels secondhand , familiar -- and not in a good way "	0
spectacularly 	1
construct a story with even a trace of dramatic interest 	0
conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt 	1
to break the tedium 	0
the ridiculousness 	0
well-done film 	1
's not that funny 	0
inhuman cinematic punishment 	0
of its epic scope 	1
pretends to be passionate and truthful but is really frustratingly timid and soggy 	0
of heartfelt performances 	1
fans of gosford park have come to assume is just another day of brit cinema 	0
poetic road movie 	1
play like a milquetoast movie of the week blown up for the big screen 	0
"there 's nothing like love to give a movie a b-12 shot , and cq shimmers with it . "	1
you 've figured out late marriage 	1
"one of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace . "	1
teddy bears ' picnic ranks 	1
"dismissed heroes would be a film that is n't this painfully forced , false and fabricated "	0
right place 	1
oddly sweet 	1
a recycled and dumbed-down version of love story 	0
"pacino and williams seem to keep upping the ante on each other , just as their characters do in the film . "	1
so second-rate 	0
an old-fashioned but emotionally stirring adventure tale of the kind they 	1
a frustrating patchwork : an uneasy marriage of louis begley 's source novel ( about schmidt ) and an old payne screenplay 	0
engaging characters 	1
", twisted , brilliant and macabre "	1
a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse 	0
tootsie knockoff . 	0
need movies like tim mccann 's revolution no. 9 . 	1
"britney spears ' phoniness is nothing compared to the movie 's contrived , lame screenplay and listless direction . "	0
"unfortunately , that 's precisely what arthur dong 's family fundamentals does . "	0
than what 's been cobbled together onscreen 	0
deftly captures the wise-beyond-her-years teen 	1
a wild comedy that could only spring from the demented mind 	1
expresses our most basic emotions 	1
"for the most part , the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness . "	0
huge gap 	0
a very moving and revelatory footnote 	1
a non-mystery mystery . 	0
fascinating -- and timely -- content 	1
loneliness and the chilly anonymity of the environments where so many of us spend so much of our time 	0
"a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist "	1
gut-clutching piece 	1
"becomes just another voyeuristic spectacle , to be consumed and forgotten . "	0
subjugate truth 	1
the shallow sensationalism characteristic of soap opera 	0
with the lazy material and the finished product 's unshapely look 	0
to remember 	1
is a real filmmaker 	1
a great film noir 	1
"this film , which is often preachy and poorly acted "	0
disappointing in comparison to other recent war movies 	0
is that it does n't make any sense 	0
a talky bore 	0
bristles with passion and energy 	1
a successful career 	1
"is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism . "	1
as brave and challenging 	1
above pat inspirational status 	1
beautifully filmed 	1
"moving , and adventurous "	1
somewhat cumbersome 	0
place and personal identity 	1
with plenty of entertainment value 	1
a dazzling dream of a documentary 	1
* corpus and its amiable jerking 	0
"serious subject matter and dark , funny humor "	1
"is unusual , food-for-thought cinema that 's as entertaining as it is instructive "	1
bland murder-on-campus 	0
tear your eyes away 	0
"the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes "	0
dickens ' words 	1
satisfying destination 	1
arguably the best script that besson has written in years . 	1
"its rough-around-the-edges , low-budget constraints "	0
"many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and "	0
fun one 	1
to no particularly memorable effect 	0
ignoring what the filmmakers clearly believe 	0
highly predictable narrative 	0
translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya-ya 	1
", you realize there 's no place for this story to go but down "	0
none-too-original 	0
romp that has something to say . 	1
zone '' episode 	1
a stultifyingly obvious one 	0
", you 'll like promises . "	1
it 's kind of sad that so many people put so much time and energy into this turkey . 	0
turntablism 	1
is well worth seeing 	1
the strain is all too evident 	0
unlike 	0
"upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming "	0
bother if you 're going to subjugate truth to the tear-jerking demands of soap opera 	0
"documented the cruelty and suffering he has found with an devastating , eloquent clarity "	1
with which it tries to pump life into overworked elements from eastwood 's dirty harry period 	0
painful and 	0
dismiss -- moody 	0
sorry use of aaliyah in her one and only starring role 	0
the fetid underbelly of fame 	0
", i would go back and choose to skip it . "	0
worked 	1
expected 	0
"anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little "	1
of war-torn croatia 	0
"terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english "	1
director randall wallace 's flag-waving war flick with a core of decency 	1
"humor , warmth , and "	1
that few will bother thinking it all through 	0
want my money back . 	0
dong never pushes for insights beyond the superficial tensions of the dynamic he 's dissecting 	0
are of the highest and the performances attractive without being memorable . 	1
"that holds interest in the midst of a mushy , existential exploration of why men leave their families "	1
is off . 	0
eyre is on his way to becoming the american indian spike lee . 	1
incessant 	0
"when all is said and done , she loves them to pieces -- and so , i trust , will you . "	1
talk to her is not the perfect movie many have made it out to be 	0
witless and utterly pointless . 	0
"aims to be funny , uplifting and moving , sometimes "	1
"loose , poorly structured "	0
of good-natured fun found in films like tremors 	1
"examine , the interior lives of the characters in his film , much less "	0
is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party 	1
just does n't add up . 	0
a powerful and telling story 	1
that freshly considers arguments the bard 's immortal plays 	1
pomposity 	0
the cast delivers without sham the raw-nerved story . 	1
a winning family story 	1
never catches fire 	0
"much of it comes from the brave , uninhibited performances by its lead actors . "	1
missing from the girls ' big-screen blowout 	1
"from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb "	1
the paradiso 's rusted-out ruin and ultimate collapse during the film 's final ( restored ) third ... 	0
much fun 	1
in recompense : a few early laughs scattered around a plot 	1
of a poetic 	1
the most entertaining moments here are unintentional . 	1
great director 	1
"and , thanks to the presence of ` the king , ' it also rocks . "	1
his martial artistry 	1
a little-remembered world 	1
an authentic feel 	1
"`` sweet home alabama '' is what it is -- a nice , harmless date film ... "	1
"all of dean 's mannerisms and self-indulgence , but none of his sweetness and vulnerability "	0
"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions "	1
the smarter offerings 	1
as the long-faced sad sack 	0
all the more poignant by the incessant use of cell phones 	0
playful but highly studied and dependent for its success on a patient viewer 	1
director m. night shyamalan can weave an eerie spell 	1
negativity 	0
"does a great combination act as narrator , jewish grandmother and subject -- "	1
brian tufano 's handsome widescreen photography and paul grabowsky 's excellent music 	1
"'s too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present "	0
steven spielberg has dreamed up such blatant and sickening product placement in a movie . 	0
and it 's not that funny -- which is just generally insulting . 	0
"jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , "	0
a late-inning twist that just does n't make sense 	0
"is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous "	0
to shine through the gloomy film noir veil 	0
of the year 's most enjoyable releases 	1
a bittersweet drama about the limbo of grief and how truth-telling can open the door to liberation . 	1
"a delightful , if minor , pastry "	1
the latest gimmick from this unimaginative comedian 	0
the film lacks momentum and its position remains mostly undeterminable 	0
"vulgar , sexist , racist humor "	0
offbeat humor 	1
finds warmth in the coldest environment and makes each crumb of emotional comfort 	1
"viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies "	1
"in the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes . "	1
enough to give you brain strain 	0
this bad 	0
in sham actor workshops and an affected malaise 	0
ca n't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops 	0
downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness 	1
a couple hours of summertime 	1
to confident filmmaking and a pair of fascinating performances 	1
pleasingly 	1
a complete mess 	0
so perfect 	1
's impossible to care 	0
cutting hollywood satire 	1
directors abandon their scripts and go where the moment takes them 	1
this wretchedly unfunny wannabe comedy is inane and awful - 	0
terms of the low-grade cheese standards on which it operates 	0
sometimes improbable story 	0
sitting open too long 	0
the fact that the film idiotically uses the website feardotcom.com or the improperly hammy performance from poor stephen rea 	0
a peculiar malaise 	0
"a step further , richer and "	1
freshman 	1
"welles groupie/scholar peter bogdanovich took a long time to do it , but he 's finally provided his own broadside at publishing giant william randolph hearst "	1
an actress 	1
its cheesy screenplay 	0
a tricky tightrope between being wickedly funny and just plain wicked 	1
never really busts out of its comfy little cell 	0
"is hollow , self-indulgent , and - worst of all - boring "	0
sustain the buoyant energy level of the film 's city beginnings 	1
are tops 	1
"a pointed , often tender , examination of the pros and cons of unconditional "	1
create and sustain a mood 	1
as a real movie 	1
of seeing justice served 	1
"entertaining enough , but nothing new "	0
leaden and 	0
that most every aggrieved father cliché has been unturned 	0
americans to finally revel in its splendor 	1
delicious pulpiness 	1
notwithstanding some of the writers ' sporadic dips 	0
it 's better than one might expect when you look at the list of movies starring ice-t in a major role . 	1
ellen pompeo sitting next to you for the ride 	1
"a ` girls gone wild ' video for the boho art-house crowd , the burning sensation is n't a definitive counter-cultural document "	0
"useful in telling the story , which is paper-thin and decidedly unoriginal "	0
is its utter sincerity 	1
the ticket you need 	1
the kind of ` laugh therapy ' 	1
passes for sex in the movies look like cheap hysterics 	0
of his character 	1
enough to give the film the substance it so desperately needs 	0
